id_cnpj,cd_cnae_prin,BASE,Atividade,Setor,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2
cb1c7728feaa2341f1ac217db5592d376a1e3b01f92671601d39840eef83d9cc,4781400,47,Varejo,Comércio,MG,9.851.300.784.387.070,6.218.908.909.865.740,937,273.000,940,0,980,987
f3571db0f7c327b09906d8d27a6bc4076474f084fdea2c13f356f0b7dd543bee,4743100,47,Varejo,Comércio,SP,8.352.551.763.959.440,6.119.122.739.808.570,834,########,900,0,329,983
9b6e114ef66056971d6686bd4c456fbcb5303a347eb717eeb1c0523f3657ccf7,4782201,47,Varejo,Comércio,,10.132.067.850.894.800,,129,69.400,110,8.836,69,693
d511319f9a51c78a24f7cee8d4f83fd86042911a47188b4426d9c79307f919a4,2944100,29,Veículos automotores,Indústria,SP,771.014.591.995.005,,813,########,950,7.702,958,986
4211f19ed1c90bb13e7cecb1c9049730430ade72fedca6450a2befda2d6b4f55,4781400,47,Varejo,Comércio,SP,9.955.581.561.600.950,,849,184.500,970,0,919,988
36558f3000fae80b0a78a718e81d2fb974e75e4a3af0926786a462243c0b69bb,4781400,47,Varejo,Comércio,MG,9.824.265.085.502.650,,917,########,990,0,976,988
cb2390e2b73603ffaf27c6771866e9df417cbcb37ed27fb593a83aaead9d84f7,4771701,47,Varejo,Comércio,PR,9.425.778.662.962.320,,963,########,990,25.378,981,988
d5d945371d5f71d537fea80a753e2b1375a3b8d5e0550cb532cdb1e92e582dc8,5620101,56,Alimentação,Serviços,SP,9.793.183.726.993.240,9.299.399.425.637.640,881,0,960,0,966,983
3c8d15c62930471d22e85d8a0fbdf66e3b2ba6c7a8c1910609ea3a7a8d5f3415,4744001,47,Varejo,Comércio,SP,22.771.444.695.956.100,7.768.778.344.541.160,309,########,570,37.202,514,984
323f61f3f21f0e1f70f82b79b91ecbf7e7c3df2205d143ec9786f6dd2758b473,4686902,46,Atacado,Comércio,,8.999.458.818.329.530,5.655.632.411.878.750,303,8.500,800,1.000,432,961
32599c6892c56a10ec96da22c8530b89d0cedadb2356b100fbdf27148d7cf127,2062200,20,Produtos químicos,Indústria,SP,90.983.479.294.273,935.711.952.670.848,894,########,900,13.109,966,989
06f73a04094dd855120b81078f9171f10e4ccc70b1ad0e4923263f37ab13f9ca,4634601,46,Atacado,Comércio,DF,969.345.135.104.226,9.683.134.186.124.220,955,########,980,254,977,989
f5dec799a6d6b89226de0a7ab9d1c103b499db63d3f6302ee8e7d16318e7f507,4530701,45,Veículos,Comércio,RS,1.000,9.887.648.991.604.280,955,182.500,940,0,983,988
4e6c26b9dccb861ab6ac722e396abfc68f5f1c45094ec7483bf282008317a824,1741902,17,Papel e celulose,Indústria,RJ,4.900.640.228.888.630,9.960.769.229.374.090,257,########,640,6.102,109,967
96eb5ca38b3e5c47c01ef61c4cdf7158e98d577252447c40590492dbf88503f8,2451200,24,Metalurgia,Indústria,SP,9.560.789.670.534.640,9.612.310.073.242.990,957,########,980,203,980,989
d461a8dae7247e741888c8ae6be616a841bfc60463d8fa1c1db7080153c3b5e9,4711302,47,Varejo,Comércio,SP,9.450.010.913.315.000,7.657.510.756.410.950,952,########,960,686,981,989
9d924185dfb4c9d8e86efc28a9c1fb65febe007c0b12385698fe36ebf7460a1c,1621800,16,Produtos de madeira,Indústria,RJ,6.367.826.274.196.360,,717,121.550,880,21.652,956,989
822e712dafba90573175d6bb7c30067f10e80db2b01c2abb06a6471c4db32533,2222600,22,Borracha e plástico,Indústria,SP,4.669.498.667.290.720,9.503.040.446.501.340,510,########,850,4.644,858,983
dfac5fe720bd77f54f277dfab605a5f740c08f50aec70ef9a296c249a67157a3,4731800,47,Varejo,Comércio,SP,9.942.620.838.531.290,,910,########,930,0,981,989
e0f035f329664ed0281996a62592a627664d6d5345910858e253e5b11a05ba64,2424501,24,Metalurgia,Indústria,RJ,24.652.053.623.016.500,,172,########,480,2.777,219,988
0d14ea6dccc8c79cf3818c4de2fc7c5aca0a9d986b63bae5e7ed28bf693ef38c,2031200,20,Produtos químicos,Indústria,SP,50,8.860.297.386.679.730,85,########,280,185,59,849
42f1f7b81e4d686662f161caa177f1b93abfe79406e89659df55a3e80b6a40aa,5611201,56,Alimentação,Serviços,SP,28.126.852.484.291.900,,934,########,920,28.099,973,989
617b535fc4b0db84e32469e2e13981eaf1a1213355157da01553c40b2ddc0882,4771701,47,Varejo,Comércio,PR,8.771.502.039.589.090,,780,########,920,21.233,913,987
910b6dfdd8cd2c389a2c358e2a057051e06bb5a5fd5620198c269ad1e62c6016,4744099,47,Varejo,Comércio,SP,8.022.329.996.966.520,6.389.916.619.794.440,285,########,630,9.198,228,988
27e25d87b660ed7b55f2ce4dc828732f72de7f4d8100a783d719757207201600,2449199,24,Metalurgia,Indústria,SP,8.859.253.848.139.760,9.741.407.039.253.730,961,########,980,0,982,988
e3886dbdef40653e92b57ef431f9810a9b654301597fec614085fcdd583c2a07,1749400,17,Papel e celulose,Indústria,MG,9.301.786.014.437.570,7.794.721.155.877.390,728,########,910,4.318,958,989
fed996381eb482efb93942de03dc74786601ba49008e9a1b4b81f4f8b8a678d9,1922599,19,Petróleo e biocombustíveis,Indústria,SP,5.278.958.635.793.280,37.527.887.710.111.100,453,########,580,18.466,100,983
fd5d14689df9c093ab06ec7c7d79075e219cc8b8efa34509f165a8a40d9f58c7,1412601,14,Vestuário,Indústria,,9.446.230.756.026.730,780.681.043.146.199,957,244.150,970,641,981,988
894546f4eaab9642857788bb16f53016cc95729737f82f9808dc9628a60380e6,4771701,47,Varejo,Comércio,PR,8.524.378.702.788.640,,816,########,900,4.875,974,989
ec5412c30ef96ab72f9747343e1e1b3d68511ec9b5f76f699ab7458fa4ebc48a,4644301,46,Atacado,Comércio,PR,8.075.378.380.207.030,9.638.561.548.170.060,950,227.750,980,0,982,988
5065d24f5430bf583cf085d7ddd3aecb00027db428da639de17d0579b0f49897,4930202,49,Transporte terrestre,Transporte e Logística,PR,7.435.231.988.967.540,,750,171.500,850,0,948,987
1ff73466f5bac2091c3e6376eae2c3abf4d2b3e9790b78dd64d0fa1e6caa3b8e,1412601,14,Vestuário,Indústria,SC,4.549.886.207.570.010,4.002.279.719.737.210,799,182.650,890,55,976,981
00a7466ae0f0b6197ed64c3355af45062aa75ba4f7b1363a575181a64809c536,,,#N/D,#N/D,PI,,,100,,,,234,364
ddaed690ff2d1fa4f7e148fb4045eab66e2b6e8fe5d31901bd24eab97dbab2fd,4771701,47,Varejo,Comércio,PR,8.933.302.290.839.840,,667,########,990,7.531,981,989
168d4700c7783ba641c98da293fea6eec9a5533193eabe512019267b3bb8ec90,4781400,47,Varejo,Comércio,MG,8.367.123.833.233.690,,834,########,980,26.214,963,988
3358c2f983391f7a5bc61449bc32a350466d1731453493a10f0e6b68e169a4a4,9499500,94,Associações,Serviços,PR,8.787.246.844.911.760,,940,194.400,930,0,979,987
fed2ca84712f739496eac58597e9c5b061ed606cdcc8c00bae1753915fc86074,2591800,25,Produtos de metal,Indústria,RJ,50,8.888.760.438.874.560,67,849.375,210,422,53,357
68d1511ae737baf375f511aec403283bf4bace8b5dbd95c4375b84bbe9350ea3,4782201,47,Varejo,Comércio,BA,44.788.607.894.605.000,,403,########,650,7.397,962,988
abc527a587bc1ed22c7e2db6645d5d8d27758d59247a4b048b29535eb93c88d2,4771701,47,Varejo,Comércio,PR,9.885.138.085.749.950,,912,159.625,980,13.652,982,987
bd79db8afd6f944472f50662927fac24faa0a818dd2f1ba8c8211a52824740e3,1531901,15,Couro e calçados,Indústria,SC,9.686.889.410.439.440,9.307.219.414.618.210,964,########,960,61,981,989
95efa4cb10ce242f6f3ba91dae7e5b0d9fc5b17e5be739c055e90f26869d9792,4771701,47,Varejo,Comércio,PR,7.936.484.389.337.250,,773,########,940,0,938,985
689922c10ce17bc81660caf79e231b5669a7ee160cd79e5b38aae540b78d3396,4712100,47,Varejo,Comércio,,9.872.598.484.752.690,,934,########,970,577,978,989
197a472b79a9907250e81b8d854968e156de65088ff0d16559bb588fe6f9cda5,1412601,14,Vestuário,Indústria,,9.424.787.049.880.010,6.357.355.264.185.300,903,########,920,677,978,989
e6a1a6383f1f3bc3c40e180d552bcd4befff0b7e80e1159cbb348251ebd923b7,4761003,47,Varejo,Comércio,PR,9.865.397.359.391.010,,963,########,970,2.626,979,988
ce9f7b4f508645ada117ec5f4d43633be19dbbb9fd665df99a9abfe9e9ee7f33,4711302,47,Varejo,Comércio,PR,9.371.810.092.134.930,,959,########,970,1.539,982,989
23aec99ce795954815888ae4090dcacf318824c06fdf17f6679ece242c34f31b,4711302,47,Varejo,Comércio,PR,9.674.368.922.784.010,9.396.380.440.856.100,936,########,960,5.255,980,988
70c1ad92491aa28c93d024d770d92dbafc1eb73b971aed59963592ab65081e14,4641901,46,Atacado,Comércio,,907.666.801.608.762,6.607.886.097.141.390,935,########,950,5.178,972,988
d8f120efb9e5de902b2607ab159ab771adb30dd287fc8074d365c3c0eeadb344,4639701,46,Atacado,Comércio,RO,9.957.186.933.646.770,8.060.947.725.280.760,917,159.750,840,0,973,989
b08da176a51c3959621b2bf1230887e65c4fa3625de998a3439e2c4de4e83032,4789099,47,Varejo,Comércio,SP,8.684.648.444.411.500,9.144.432.215.489.300,515,########,780,22.315,717,984
cf0d1847f5ba31db489912cd924d6c616b77147e89653c725d3edd0ec7ce3277,4711302,47,Varejo,Comércio,,9.337.160.477.592.840,,951,########,930,10.182,955,986
2ed631e2bc0f40e84aa09559257037aaec485fb7a063ec774d047f9f03016bdf,1012101,10,Fabricação de produtos alimentícios,Indústria,PR,8.185.292.911.997.280,933.890.519.050.319,574,########,820,14.379,959,988
334c12c4532ddafc59fc72b6f030719063943618561fc552e300be8ea89719d5,2222600,22,Borracha e plástico,Indústria,SC,9.078.278.414.361.040,9.260.662.339.641.250,880,########,750,3.209,981,989
0d03af8ade4e2241938ffe11be1ac85fd73f5ff766a51d82b807971b50433abd,2833000,28,Máquinas e equipamentos,Indústria,RS,9.581.491.162.552.980,9.369.452.089.389.160,730,########,900,37,960,983
9b901fbc7522e52c8c3c50d91b484815f1aeba0d6f84ae4ba649ae7b0a4476e4,4771701,47,Varejo,Comércio,SP,9.896.578.459.958.950,,951,########,990,6.056,982,989
158dba01545379532d130b43550e21e7530b2bfa48faeffad65c50712e7bedf5,4530703,45,Veículos,Comércio,SP,8.867.686.520.359.140,,936,########,970,9.144,979,989
cb8c7cc6d98e2a2cfb5a9266bed79eb22a52fb8543eecf891e8aaed78ae69626,2212900,22,Borracha e plástico,Indústria,SP,9.384.326.781.966.450,,836,########,900,0,967,988
b09ce681d6ac86cbd603e8833b0bbdcb4f3facebedfcd91c5b63b01dab8dcb7c,6202300,62,TI,Serviços,RS,7.888.539.836.137.960,8.550.030.640.556.170,913,########,890,3.532,977,989
ab0a517a05ae642b0b48507a30d4f8f69af16f315b04d7636478d32b643739ba,4511104,45,Veículos,Comércio,RS,9.735.144.707.389.680,9.248.314.779.627.350,942,########,920,20.629,977,988
a2ac43079a9a82d8944583cea536a97f38c294fd045cf9a166f81400a6dbffae,4771701,47,Varejo,Comércio,PR,9.795.583.378.951.870,,951,########,980,1.318,983,989
ec7fb026f1023d9c32902bd567d87b4e12670e210f0ad26d2d98c08b595bfa4e,4110700,41,Edificações,Construção,SP,9.944.180.675.615.750,,755,208.500,850,0,816,983
e3ba7185391a200ae11453fde2187ba4c25890d2ddba0510c57ce07384145bd4,4755501,47,Varejo,Comércio,PE,22.959.804.356.932.100,,377,########,830,2.335,119,946
1e333a23a6cd09dcf4e6189cde993327bef8926e638b2ef9b3b0b478bc3b36cf,4632001,46,Atacado,Comércio,RS,9.050.185.480.072.620,9.565.402.377.465.550,911,227.600,940,0,958,988
14108ce9ccc911f9d202163430818e771cb7c6ccdcafda438fc3dacd80947942,4669901,46,Atacado,Comércio,PR,3.745.265.932.107.430,772.234.611.598.649,236,########,620,17.316,73,969
f0cfee2444d0e92d20b235954f1b22ad23afc362ba74e4003c90b80489f08bf1,4781400,47,Varejo,Comércio,MT,5.123.959.930.524.350,36.392.727.658.540.100,657,########,940,3.272,934,986
b46d10abf81653d066804c78552b032bd5c74c23fb0356bd5fd796f4d547de06,4644301,46,Atacado,Comércio,,7.962.885.007.997.950,,478,########,820,7.264,812,986
7a84e86cbe427f54ebf3937f6173b8022ff1cd01b441ab33753aef50db77e0e8,1813099,18,Impressão,Indústria,SP,9.779.409.837.117.320,9.167.936.494.280.760,938,########,960,0,978,988
c337edf127e14595b5505b95908e35efcef2c4425d0cc1c39efc754c88936374,4712100,47,Varejo,Comércio,SP,5.493.512.045.981.580,,934,########,980,14.955,963,988
c6f7c4e5bfe2f9726132c799a2ff5754878d032bc415e6e849f8b41c495d6f0c,4754702,47,Varejo,Comércio,PR,996.770.668.489.153,,949,257.250,970,0,982,988
63bbc56261bba66eb698215c535e602991254cf8e5803747214ea557f3bcd1e3,4755503,47,Varejo,Comércio,BA,8.502.727.161.244.640,,766,27.200,870,22.883,922,984
dc00c3b8c49760e564212a935d51cd6e1e78d480ae4fc57c870793851aa5b095,8630503,86,Saúde,Serviços,RR,7.476.814.301.048.480,,845,112.000,920,0,963,988
ba616cd10637482d4dbd419bf8c881024e4b29c79ed95bc632c3d51e03b59a64,4761003,47,Varejo,Comércio,DF,9.495.663.120.674.330,8.980.106.510.502.210,929,209.000,960,20.155,981,989
3bb122b98a45311c6e44ed7db9e87b02c474aae43f2c16132996fdc93feba95a,4781400,47,Varejo,Comércio,SP,8.298.441.614.361.570,,842,130.500,880,0,957,988
8ff487cefabd4d4076296b35605f2fe89e8a72aa55953e0bcab0db98c3ef4731,2319200,23,Minerais não metálicos,Indústria,,45.532.108.513.679.200,,424,132.500,670,327,809,984
6c3a312bfa2f4315babc9ef4eb35275b3f7e337319b9cd12950d291fbd6aeb72,4755503,47,Varejo,Comércio,GO,9.616.601.536.650.870,,934,174.000,980,27.173,963,988
2b6e9191db91968fc8511ca96771cca5a0a88127920a84e92a148b2a9c6e3131,4771701,47,Varejo,Comércio,PR,993.825.709.518.897,1.000,963,########,980,844,983,988
86be85eefdbd5a28541cfb8bc018bd6d06151d3ece588e71d35dd38e5953c53c,4681805,46,Atacado,Comércio,SC,6.091.203.695.107.330,9.532.399.506.703.150,931,########,870,112,917,986
437963cdadd8f7e5f5176279aca88b13f91c1d39c62ee66110f26bd65612a282,6920601,69,Jurídico e contábil,Serviços,RJ,9.181.223.083.203.190,1.000,785,0,710,0,884,983
202dc92a81f4fedfc9f9ad87e2b85299f80952ceda54643804e81973804bb0fd,4763601,47,Varejo,Comércio,BA,6.411.042.352.195.180,,888,########,970,16.238,978,989
9f3f1d03663345015cc041723561363816ed28f9edc32b4f4c2959caf6a8fafe,4665600,46,Atacado,Comércio,RJ,9.560.025.276.645.550,5.277.179.689.788.690,702,########,890,1.252,971,985
492f5000917cda453681e4b2ddd6b81e097c4e01aef9629f7ad9c9ada06868bd,4781400,47,Varejo,Comércio,MA,9.695.404.313.588.220,,948,########,960,56,979,988
feb9a18651f0e7098f3e5483377e9a369d2077b78e62bb01bbca27f0a38ca6a8,4781400,47,Varejo,Comércio,MG,8.499.833.539.963.300,,797,########,820,6.569,875,987
ed06b81a53e7bbf477ee984aada39b544fb2602add88eb3d857945f8b38e6c25,4930202,49,Transporte terrestre,Transporte e Logística,PE,9.146.974.641.365.780,,756,130.875,840,309,974,988
b3287ea09305bff9f80af559c9c980bfa56e92405cb4dd9da88e63df648e3773,4771701,47,Varejo,Comércio,PR,5.684.353.970.429.530,1.000,377,########,880,21.975,130,964
6e885f5f47101643f5a8f0bf8e035c4fb8984636fe5d7e50c9345a9df4f802a3,4771701,47,Varejo,Comércio,PR,1.000,,951,########,990,0,984,988
c5144c8bf9e1c9a3dfb07b845731cd71b61da5a555b07dd4a999b64517920fed,4712100,47,Varejo,Comércio,PR,8.606.336.297.479.270,,931,########,900,16.113,979,988
8f19ce32afe6b15d870063c7d102347a5bf6676717c511ac41d1acfc44c2e4f1,4685100,46,Atacado,Comércio,MG,9.533.700.609.147.430,9.659.594.130.706.210,951,138.000,970,0,977,988
a145b8d37ce7bea92003714a0b5aa08402538cf065a6ef994d97f19f2086aaf9,4511101,45,Veículos,Comércio,DF,9.546.653.221.685.330,7.421.527.539.699.740,853,########,880,99,981,989
35774d16c090d03c475ed1b3ce638c667a60d2ad3f91c18c1f319064667a19c0,2061400,20,Produtos químicos,Indústria,PR,9.941.760.892.046.290,9.868.587.414.315.240,965,########,960,0,983,989
c33b691b4abe9ab52d63b19b3d10f7b737266e04bb38a4ef94b6d2cc05c7202f,4782201,47,Varejo,Comércio,SP,9.453.358.686.741.270,,880,########,980,16.524,983,989
46a2930e9d097dc498c7883585f656aed22a6d7b0deb12fd201196812826f56a,2222600,22,Borracha e plástico,Indústria,SP,9.672.276.829.305.420,32.159.609.337.847.900,918,198.700,960,21.338,969,988
0970ade0e77b9d5b125c071364da2003aec234dd3dbfbed186e25a74ecacc3d6,4721102,47,Varejo,Comércio,DF,7.226.107.709.927.350,,934,121.500,880,4.494,135,973
2abc15cb932798e86feb9e38fbad033c329a9c5e5af25ec6ba295054c81adc68,4711302,47,Varejo,Comércio,MT,9.790.600.167.255.870,,941,########,970,6.696,982,989
7e8139dcb3d89a6ca487a13f1c12dc144c05ffbd479e406fe35d363bc10414a0,4712100,47,Varejo,Comércio,BA,80.738.467.576.055,,571,########,840,10.065,244,980
aab98edbe428d3d4f0add2b68b547d0c43c164f7581b1d7d424ad0cf7a247053,4771701,47,Varejo,Comércio,MS,8.779.265.152.228.070,,879,########,920,12.608,968,988
b3cda0ee89d72da336cda893513713f4b5d64f21a2aceec8cf2bdba505296290,4713002,47,Varejo,Comércio,PA,7.800.888.385.473.260,6.798.441.980.728.860,539,########,850,2.792,909,984
e9e7c7a1e9656c70ee5b99936bed10c9ef23506dc397f8d88417c40e87521085,4722901,47,Varejo,Comércio,GO,7.537.677.285.054.100,9.373.861.748.576.480,869,########,830,0,810,986
68dc9dd84747931b9f5bc1d80fc2f67219fb33aea1f309f33db91322cd21e070,4771701,47,Varejo,Comércio,PR,966.338.352.561.104,10.416.867.192.950.400,924,########,970,373,960,986
b4915d11d9804d2517fc708a27fa4af045d1589021797f84769802e659d016b0,4742300,47,Varejo,Comércio,SC,945.533.844.194.765,1.000,924,12.000,910,1.000,983,989
8832e5e3176bf9978dbbbce48ec9bd4a2a061c6f114acce151cf3692d04366c8,4711302,47,Varejo,Comércio,MS,9.865.433.382.669.030,9.903.579.053.181.020,958,########,960,974,980,988
08a13f7596fafcc89e3cabb5a344eca24ff0af9688ff852c91b7e01b2179cea3,4321500,43,Serviços especializados,Construção,PR,8.714.104.292.482.050,5.463.352.932.718.740,887,188.250,840,0,900,986
1f7b0ef21d715d85e61f84a0845fd4a08852ed09edc85080b613535e7c57874c,1811302,18,Impressão,Indústria,RJ,19.267.348.496.401.300,8.736.418.449.300.110,140,########,510,1.505,80,945
0e8a4160e8b529f2b0551eaa43dc8956dbd6b45de0de29efea0157c05a902dad,4771701,47,Varejo,Comércio,SP,9.623.020.108.753.080,,934,########,990,6.194,978,988
175f3d760d9b9a86dad4d4db2e6163b88d1dadc66fd9dde9374b616dc1403d62,4781400,47,Varejo,Comércio,SC,5.676.116.561.427.770,,411,80.875,850,5.693,130,976
4375a9e0f5c2f75395e07a4ec53770870122048769e01193a1e71eaa202fe550,4771701,47,Varejo,Comércio,PR,9.964.197.075.431.660,,929,########,830,0,973,987
4320dd3749af90cc5a4532103e355d185c183297a819efc8d0c175b18f7877d3,1359600,13,Produtos têxteis,Indústria,SP,5.248.898.761.568.650,7.567.141.215.029.160,381,########,560,6.925,370,965
605848e9308bf133557412be4af8831306523ae31ff636a295d11f171faec8ab,4781400,47,Varejo,Comércio,MA,4.881.022.095.416.060,,626,########,870,15.324,779,986
caa37aa079bbf7803925f135f8cb43da1c10a2a8faf791caca0e836b6ea9d8cd,2063100,20,Produtos químicos,Indústria,SP,9.987.145.417.173.610,9.649.747.610.753.070,927,########,930,0,972,988
a61e2bf25b46e4fa759e9389620dde7a945e3529318d3e6541bc4210c193a0c0,4781400,47,Varejo,Comércio,SE,8.831.236.348.250.260,,932,########,980,0,970,988
82ef120963df6318fca89a5cea030305940816f3a4ac4ead2d00467774b10561,2751100,27,Materiais elétricos,Indústria,SP,3.338.526.619.060.800,7.402.296.520.272.140,756,########,840,25,934,989
692b170c7f782f62b282f9a302059357d253103cbc49246506aaaf9c5c09dce6,1412601,14,Vestuário,Indústria,PR,7.080.519.871.497.830,9.486.716.577.439.020,957,########,920,0,978,989
b11314223fc28db1b7ba6939a80d7d4baf5dc389b90e30835a56823ca2e59610,4712100,47,Varejo,Comércio,MG,1.000,,943,0,970,0,956,985
b09d0b5c26a93f1bf0cc2418171fe206e2d7967d2a90f9a0c6a4b6c820526034,6619399,66,Auxiliares financeiros,Serviços,SP,32.777.751.959.681.700,9.511.395.701.970.390,143,890.625,420,17.477,93,694
ad348b5b92ade0f48d56cf3119e313d559a156269011a5dc94167880de1c4de8,1412601,14,Vestuário,Indústria,RS,9.762.050.287.070.290,7.680.363.567.506.150,835,175.800,950,0,908,985
9d70f54ba26524d26131e3d82ee725f078cfe8a2271c418bfa4de8a52a5c61b0,4744099,47,Varejo,Comércio,BA,9.225.440.653.477.540,,829,107.000,800,0,936,986
7abd0b7927544f469470cd85f0854f6d141a47b4ff0aa42156f3d4a3a538cf57,4772500,47,Varejo,Comércio,RJ,9.294.431.421.303.740,,832,98.500,950,1.568,955,988
26fb25936229a41b2afcd1ecfdc3c85e2c8488c1958f9588e23375facbb31aeb,2949299,29,Veículos automotores,Indústria,SP,9.846.365.622.391.110,9.088.308.274.947.650,887,########,960,4.563,979,989
e8e7c22b4b72a971f3b3fbfb00058f1165dbab0265f6ae648ddc7748a386273a,4313400,43,Serviços especializados,Construção,SC,8.238.538.505.927.140,8.465.729.853.742.470,742,1.308.125,910,21.931,889,988
4f68df7336b07673b9eee31dfe68a1a5baff5e0c566c3176b9a6a11ec8843a19,4647801,46,Atacado,Comércio,PE,8.897.273.488.348.030,8.718.422.333.946.950,915,198.000,880,0,980,987
cd6af81ef4dbb466dcd9d3974014a0fc22bf5e931128e825f1cd05bdc7c4e1cd,5819100,58,Edição,Serviços,GO,1.000,,873,278.000,1.000,0,823,983
e587f1e7dc39cd0b9e8dbfd0ae6a686147e15fd3d7ef39be5c806fb72fa8dd52,4930202,49,Transporte terrestre,Transporte e Logística,RJ,36.550.470.325.330.300,1.000,183,########,630,33.841,68,977
3215129c2b38536270fa374f231d11c97b3d4b00a1b0e6fc42d0c9ff18aba034,4634601,46,Atacado,Comércio,SP,4.996.115.443.125.190,3.696.036.562.955.000,522,########,790,219,910,979
8cc29812ccb644e23b1609e95eb3a6a610659405aa2918746686d5034772f308,4772500,47,Varejo,Comércio,DF,8.928.775.872.074.180,,932,304.400,980,0,982,989
3f379d099d78d0a782db53a66d5aa0665723eac316ad27495a3ed3712a2a3f67,6920601,69,Jurídico e contábil,Serviços,RJ,8.006.748.086.666.570,9.092.198.555.029.200,611,168.000,660,0,869,978
8dba41e61f7e272845c26c6205b158325f8f9ef1225663545a7cf4f7934fcbb4,2342702,23,Minerais não metálicos,Indústria,SC,9.680.465.112.570.720,7.899.288.584.154.500,947,########,990,0,983,988
5a3ea78260c67c50ebebb1f82fcfa678f6758191ed0e7fdd1a982dcb9582ac40,4771701,47,Varejo,Comércio,PR,9.865.588.708.190.380,,964,########,970,0,982,989
0575aa4e4b50c894cd021d7cbf0774fa9ea670a1246c73c23a6d537f68e22595,8291100,82,Serviços administrativos,Serviços,SP,8.628.043.168.172.380,9.490.746.950.929.350,921,2.063.125,920,9.932,977,989
659b40c70a9f157110eeda4d5b22e97a26a3b1de76c2ad1ba975355035ba613c,4781400,47,Varejo,Comércio,RS,9.943.941.702.119.750,,891,116.200,960,9.322,972,988
2645509fefd40b0ceffe33bf92f9d890e403a5931f0cefae8e93c35aac598745,4744005,47,Varejo,Comércio,SC,7.405.416.496.139.410,7.707.899.467.518.920,901,########,910,12.719,971,987
e8ec685aa7465381fe4a211eb3b274a1952e0a13ad7ce24915d0e688c228cbee,4661300,46,Atacado,Comércio,MT,9.892.562.373.529.860,46.462.774.393.756.800,963,245.525,990,9.792,981,988
0f175512f8d46dfb2795ca2add036d7c75ca107ea62551ae41d4ab9b784f39af,2512800,25,Produtos de metal,Indústria,SP,7.871.850.193.939.790,5.292.621.716.637.820,636,########,880,1.384,954,984
141256db25628a57fe16343b6dbce27e6ecd47f2a960e5c4427cb19710975f4d,1099699,10,Fabricação de produtos alimentícios,Indústria,GO,7.821.138.093.981.250,,837,########,920,1.817,974,986
83f9e4c65f17613f96ce3a9eb5e4dd585cbe9616413828de2a54d80d4ef1eba4,5510801,55,Alojamento,Serviços,SC,9.488.511.949.167.850,6.676.289.633.561.580,944,########,960,0,978,988
7142225491d24d4152bef70337af15741a8c01e4da3601c5ce75c94b508be507,4755502,47,Varejo,Comércio,CE,20.738.154.359.734.400,,136,40.500,840,19.464,87,860
ca9157f1e6a91d352ba447efcff65fe6414ccde28398eb39af14e44fae427efb,4789005,47,Varejo,Comércio,RJ,8.094.749.239.265.090,8.799.863.261.886.100,815,########,910,13.952,955,986
1085b7884c7505aac9a9e5f672dd1b0b5f5191e157cdb51a288452bc8a11717d,1013901,10,Fabricação de produtos alimentícios,Indústria,MG,25.810.346.899.975.000,8.951.707.561.288.730,194,########,550,2.587,23,839
50b2aa14b0ee9fa3d2df464f497ad77db43be8c5ee2b24d10f22ce9596a6feb5,4744099,47,Varejo,Comércio,SC,9.099.512.277.986.730,8.430.089.787.150.980,838,########,950,6.675,972,987
0134e82cfdd7397ee6446e87218972a451c2f75240d535d8c5093341382a7244,4771701,47,Varejo,Comércio,PR,9.381.631.900.476.750,,893,########,960,0,980,987
29e2940d0ac13dda9b3cb2db5ccf556f5f8ed95c4136fed6ba6bc21e0f0944d7,4712100,47,Varejo,Comércio,BA,9.711.133.184.184.130,,951,########,940,0,972,987
11efdd62edab464495b8f90727d1e17691eb0d8551d6f9e3d48b45fa6b54ae31,3811400,38,Resíduos,Infraestrutura,SP,5.090.186.419.814.700,,598,########,680,10.087,703,987
abd3c7272c099f74729c365ea5c1cc8a4b987015cb7cdcf13f50cf8fa3e4e4ff,4781400,47,Varejo,Comércio,RS,598.042.428.864.127,,865,########,840,90.261,377,988
b3bc58471240bf2c6c6b9daa5cfabc9898cc779b93846facc5c00bcc9aa7d919,1033301,10,Fabricação de produtos alimentícios,Indústria,SP,6.043.182.837.477.040,,582,153.000,840,0,918,979
d3e8f9d18d7a7014eac82a53bc0b8d8c8900c747765f31ebcd93b6d6e2ca1bf8,4782201,47,Varejo,Comércio,RJ,783.098.703.567.969,,608,########,970,4.668,961,989
